100

23.412606820519144	25.719861548121543	0.005	0
42.674930931959956	20.616087913687117	0.005	0
37.48994703578031	20.46772674801028	0.005	0
16.961512699027097	37.317677041327734	0.005	0
28.491194791079042	3.559602665185107	0.005	0
40.55817918198767	1.630741146928273	0.005	0
43.82549871874557	32.83172975867014	0.005	0
46.72338820335038	15.430729096212426	0.005	0
13.515010999858447	46.417755313688396	0.005	0
23.970659641470235	13.6023790454145	0.005	0
21.735121292631987	6.8222971758661135	0.005	0
21.76410132487002	26.203011245240628	0.005	0
9.379704627457334	9.489908853401891	0.005	0
48.223628093478546	6.5163827219358055	0.005	0
5.534493224158648	15.629837427667836	0.005	0
44.60030296763412	40.97455554027923	0.005	0
1.392852037369325	10.848721872590568	0.005	0
26.280119934571637	30.837862408699564	0.005	0
3.5778091250833057	44.082442995492336	0.005	0
29.03799653769806	11.083908091852019	0.005	0
18.303010627452455	18.99412972909748	0.005	0
17.7760712964303	48.927801256095414	0.005	0
7.5226370538337175	45.424843456612976	0.005	0
35.13288329575994	28.502068602294404	0.005	0
16.897608805535068	12.399326090251622	0.005	0
25.43622662585577	25.127729524343927	0.005	0
0.13634807015668493	4.620808166879369	0.005	0
30.865596896985398	6.633942942711657	0.005	0
2.5146816436714947	6.488566427039579	0.005	0
15.219541469414999	8.163537482356132	0.005	0
8.098242313783201	0.7334125876345586	0.005	0
35.61047098843197	0.005	0.005	0
38.26700924605397	15.77727676022714	0.005	0
13.12370772451591	24.330269520421243	0.005	0
2.492976211180694	10.595268775000125	0.005	0
15.566316208242796	41.29251843908499	0.005	0
9.553057632864503	31.61331033009078	0.005	0
19.813204824248743	43.09136219311926	0.005	0
43.9487286174027	11.51197136562615	0.005	0
11.023493528889265	1.8092481207959634	0.005	0
43.912956822852486	26.773629581141556	0.005	0
11.529892126150257	10.955035510927456	0.005	0
41.945981106484226	48.4948182008383	0.005	0
16.97343040342207	11.05224131025772	0.005	0
49.69082467969649	15.512738031660007	0.005	0
24.18200147090684	47.987272652043636	0.005	0
44.914352375405876	40.53632544668637	0.005	0
32.362673903546316	12.055377559480712	0.005	0
12.148246471847036	48.5298671475536	0.005	0
0.4108890328577394	1.9712610941774418	0.005	0
16.076724038921633	39.98755057641594	0.005	0
43.03285460681266	2.2786859580449987	0.005	0
34.29820861811497	27.862350798828704	0.005	0
44.521241618969356	25.597152946645416	0.005	0
32.241314805364965	32.3244640158885	0.005	0
40.447099921242476	18.418134706400824	0.005	0
14.933825830893133	30.324772662401745	0.005	0
23.290514972690985	23.55450573101534	0.005	0
21.495733582855603	7.1403890965133145	0.005	0
7.070675354168273	8.618346758704515	0.005	0
15.648049139039944	37.239549373763424	0.005	0
33.11579118574474	7.455947656572458	0.005	0
7.564632604704295	39.68028077978069	0.005	0
28.103219557582577	42.47392279633599	0.005	0
45.854500746394535	24.52172050095951	0.005	0
39.19217706084678	11.865724208436651	0.005	0
22.67461266574058	15.598196115996142	0.005	0
36.961670854995354	12.125070183613735	0.005	0
33.81961364032434	27.507962189665133	0.005	0
27.60031891961124	3.165869758360361	0.005	0
2.702831940316704	39.357935320687055	0.005	0
43.74041609815521	10.23105549089971	0.005	0
6.022844015591133	12.083922930264839	0.005	0
23.643302446700226	29.09864919403043	0.005	0
17.89818930850931	23.39834434876715	0.005	0
17.10210936211276	32.076161835370726	0.005	0
34.92442917247836	13.999636030482845	0.005	0
23.711381229630025	7.6533590395624875	0.005	0
44.416381072389605	33.797266361237476	0.005	0
14.805517912656487	41.6974576289518	0.005	0
49.59434115276516	48.604405857748745	0.005	0
43.29027818687642	7.833751791746375	0.005	0
19.24096645510253	40.030322566076975	0.005	0
41.473562636591105	38.64712256683227	0.005	0
21.524043109355357	25.509289188607465	0.005	0
40.642712245004326	49.99213388886222	0.005	0
41.609962246435295	17.999506334176683	0.005	0
19.173267430663316	6.848183233608844	0.005	0
15.409124634221106	36.0259322718111	0.005	0
31.437674472239156	14.560209024093645	0.005	0
28.472473694580742	18.269580858897825	0.005	0
39.856806726210046	10.694539568405757	0.005	0
25.0	25.0	0.05	1
22.386744829496685	5.332647123862446	0.005	0
42.733658571667306	16.515120469445076	0.005	0
13.439416086425075	41.19325846399302	0.005	0
29.793533095254134	15.647974363188608	0.005	0
44.98884786457796	13.701877489340744	0.005	0
40.82130828635567	13.224435080568508	0.005	0
43.07664869360023	40.73765318763926	0.005	0
